,prompt_id,Prompt,Word,Label Type,index
4558,207,Write a function to count the longest repeating subsequences such that the two subsequences don’t have same string characters at same positions.,,,
4559,207,Write a function to count the longest repeating subsequences such that the two subsequences don’t have same string characters at same positions.,Write,Operator,"(0, 4)"
4560,207,Write a function to count the longest repeating subsequences such that the two subsequences don’t have same string characters at same positions.,count,Operator,"(20, 24)"
4561,207,Write a function to count the longest repeating subsequences such that the two subsequences don’t have same string characters at same positions.,characters,Datatype,"(115, 124)"
4562,207,Write a function to count the longest repeating subsequences such that the two subsequences don’t have same string characters at same positions.,string,Datatype,"(108, 113)"
4563,207,Write a function to count the longest repeating subsequences such that the two subsequences don’t have same string characters at same positions.,longest,Property,"(30, 36)"
4564,207,Write a function to count the longest repeating subsequences such that the two subsequences don’t have same string characters at same positions.,repeating,Property,"(38, 46)"
4565,207,Write a function to count the longest repeating subsequences such that the two subsequences don’t have same string characters at same positions.,subsequences,Property,"(48, 59)"
4566,207,Write a function to count the longest repeating subsequences such that the two subsequences don’t have same string characters at same positions.,two,Property,"(75, 77)"
4567,207,Write a function to count the longest repeating subsequences such that the two subsequences don’t have same string characters at same positions.,don’t,Property,"(92, 96)"
4568,207,Write a function to count the longest repeating subsequences such that the two subsequences don’t have same string characters at same positions.,have,Property,"(98, 101)"
4569,207,Write a function to count the longest repeating subsequences such that the two subsequences don’t have same string characters at same positions.,positions.,Property,"(134, 143)"
4570,207,Write a function to count the longest repeating subsequences such that the two subsequences don’t have same string characters at same positions.,at,Property,"(42, 43)"
4571,207,Write a function to count the longest repeating subsequences such that the two subsequences don’t have same string characters at same positions.,same,Property,"(103, 106)"
4572,208,Write a function to check the given decimal with a precision of 2 by using regex.,,,
4573,208,Write a function to check the given decimal with a precision of 2 by using regex.,Write,Operator,"(0, 4)"
4574,208,Write a function to check the given decimal with a precision of 2 by using regex.,check,Operator,"(20, 24)"
4575,208,Write a function to check the given decimal with a precision of 2 by using regex.,regex.,Datatype,"(75, 80)"
4576,208,Write a function to check the given decimal with a precision of 2 by using regex.,decimal,Datatype,"(36, 42)"
4577,208,Write a function to check the given decimal with a precision of 2 by using regex.,precision,Property,"(51, 59)"
4578,208,Write a function to check the given decimal with a precision of 2 by using regex.,of,Property,"(61, 62)"
4579,208,Write a function to check the given decimal with a precision of 2 by using regex.,2,Property,"(64, 64)"
4580,209,Write a function to delete the smallest element from the given heap and then insert a new item.,,,
4581,209,Write a function to delete the smallest element from the given heap and then insert a new item.,Write,Operator,"(0, 4)"
4582,209,Write a function to delete the smallest element from the given heap and then insert a new item.,delete,Operator,"(20, 25)"
4583,209,Write a function to delete the smallest element from the given heap and then insert a new item.,element,Datatype,"(40, 46)"
4584,209,Write a function to delete the smallest element from the given heap and then insert a new item.,smallest,Property,"(31, 38)"
4585,209,Write a function to delete the smallest element from the given heap and then insert a new item.,heap,Property,"(63, 66)"
4586,209,Write a function to delete the smallest element from the given heap and then insert a new item.,insert,Operator,"(77, 82)"
4587,209,Write a function to delete the smallest element from the given heap and then insert a new item.,new,Property,"(86, 88)"
4588,209,Write a function to delete the smallest element from the given heap and then insert a new item.,item.,Property,"(90, 94)"
4589,210,"Write a function to check that the given string contains only a certain set of characters(in this case a-z, a-z and 0-9) by using regex.",,,
4590,210,"Write a function to check that the given string contains only a certain set of characters(in this case a-z, a-z and 0-9) by using regex.",Write,Operator,"(0, 4)"
4591,210,"Write a function to check that the given string contains only a certain set of characters(in this case a-z, a-z and 0-9) by using regex.",check,Operator,"(20, 24)"
4592,210,"Write a function to check that the given string contains only a certain set of characters(in this case a-z, a-z and 0-9) by using regex.",string,Datatype,"(41, 46)"
4593,210,"Write a function to check that the given string contains only a certain set of characters(in this case a-z, a-z and 0-9) by using regex.",characters(in,Datatype,"(79, 91)"
4594,210,"Write a function to check that the given string contains only a certain set of characters(in this case a-z, a-z and 0-9) by using regex.",set,Datatype,"(72, 74)"
4595,210,"Write a function to check that the given string contains only a certain set of characters(in this case a-z, a-z and 0-9) by using regex.",of,Datatype,"(76, 77)"
4596,210,"Write a function to check that the given string contains only a certain set of characters(in this case a-z, a-z and 0-9) by using regex.",contains,Operator,"(48, 55)"
4597,210,"Write a function to check that the given string contains only a certain set of characters(in this case a-z, a-z and 0-9) by using regex.",only,Property,"(57, 60)"
4598,210,"Write a function to check that the given string contains only a certain set of characters(in this case a-z, a-z and 0-9) by using regex.",regex.,Datatype,"(130, 135)"
4599,211,Write a python function to count numbers whose oth and nth bits are set.,,,
4600,211,Write a python function to count numbers whose oth and nth bits are set.,Write,Operator,"(0, 4)"
4601,211,Write a python function to count numbers whose oth and nth bits are set.,count,Operator,"(27, 31)"
4602,211,Write a python function to count numbers whose oth and nth bits are set.,numbers,Datatype,"(33, 39)"
4603,211,Write a python function to count numbers whose oth and nth bits are set.,nth,Property,"(55, 57)"
4604,211,Write a python function to count numbers whose oth and nth bits are set.,bits,Property,"(59, 62)"
